id,name,host_id,host_is_superhost,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,amenities,price,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
713565312391989897,Quaint home centrally located,9189378,False,2,Hennepin,44.93205,-93.34086,Entire home,Entire home/apt,2,20.0,2.0,"[""Central air conditioning"", ""Indoor fireplace: wood-burning"", ""Dedicated workspace"", ""Kitchen"", ""Smoke alarm"", ""First aid kit"", ""Free parking on premises"", ""Free dryer"", ""Free washer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",164.0,True,29,56,86,86,2,5.0,5.0,4.5,4.5,5.0,5.0
713676373933666511,"Fully renovated home, great location, KING bed.",60426294,False,1,Hennepin,44.92656,-93.41914,Entire home,Entire home/apt,10,20.0,4.0,"[""Keypad"", ""Central air conditioning"", ""Crib"", ""Wifi"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""55\"" HDTV with standard cable"", ""Cooking basics"", ""Iron"", ""Washer"", ""Dishes and silverware"", ""Coffee maker"", ""Patio or balcony"", ""Smoke alarm"", ""BBQ grill"", ""Private backyard \u2013 Fully fenced"", ""Heating"", ""Outdoor dining area"", ""Security cameras on property"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",134.0,True,21,38,56,119,18,4.83,5.0,5.0,5.0,5.0,4.94
713859740075296166,Cute 2 bedroom/1 bath vacation getaway w/ laundry,479114858,False,1,Ramsey,44.95409,-93.18662,Entire home,Entire home/apt,4,10.0,2.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Free washer \u2013 In building"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""Shower gel"", ""Free parking on premises"", ""Refrigerator"", ""Ceiling fan"", ""Fire extinguisher"", ""Essentials"", ""50\"" HDTV with Apple TV, Amazon Prime Video, Chromecast, Disney+, Fire TV, Hulu, Netflix, HBO Max, Roku"", ""Fire pit"", ""Cooking basics"", ""Ethernet connection"", ""Free street parking"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Central heating"", ""Wine glasses"", ""Private backyard \u2013 Not fully fenced"", ""Microwave"", ""Freezer"", ""Smoke alarm"", ""Stove"", ""BBQ grill"", ""Conditioner"", ""Laundromat nearby"", ""Coffee maker: Nespresso"", ""Cleaning products"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Clothing storage: closet and dresser"", ""Bathtub"", ""Carbon monoxide alarm""]",104.0,True,29,55,59,59,2,5.0,5.0,5.0,5.0,5.0,4.5
713952067039104601,Charming Cabin Overlooking Rush Lake,88782172,True,10,Chisago,45.68936,-93.06592,Entire cottage,Entire home/apt,4,10.0,2.0,"[""Hot water"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Crib"", ""Dedicated workspace"", ""Hangers"", ""Shower gel"", ""Free parking on premises"", ""Refrigerator"", ""Children\u2019s dinnerware"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Pack \u2019n play/Travel crib"", ""Fire extinguisher"", ""Essentials"", ""Sun loungers"", ""Lake access"", ""Fast wifi \u2013 207 Mbps"", ""Fire pit"", ""Cooking basics"", ""Blender"", ""Exercise equipment"", ""Coffee maker: drip coffee maker"", ""Private entrance"", ""Free street parking"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Pets allowed"", ""Central heating"", ""42\"" HDTV"", ""Wine glasses"", ""Body soap"", ""Private backyard \u2013 Not fully fenced"", ""Stainless steel oven"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Lake view"", ""Smoke alarm"", ""BBQ grill"", ""Single level home"", ""Conditioner"", ""Laundromat nearby"", ""Coffee"", ""Private patio or balcony"", ""Board games"", ""Portable fans"", ""Cleaning products"", ""Room-darkening shades"", ""GE stainless steel electric stove"", ""Barbecue utensils"", ""Outdoor dining area"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Lockbox"", ""Baking sheet"", ""Waterfront"", ""Self check-in"", ""Books and reading material"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",175.0,True,0,0,16,119,2,5.0,5.0,5.0,5.0,5.0,5.0
714006391976887820,"Spacious Richfield Home by Wood Lake, Edina, MOA",97318409,False,94,Hennepin,44.87566,-93.3037,Entire home,Entire home/apt,8,30.0,4.0,"[""Hot water"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Folding or convertible high chair - always at the listing"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Shower gel"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Children\u2019s dinnerware"", ""Clothing storage: closet"", ""Outdoor furniture"", ""Viking stainless steel oven"", ""Ceiling fan"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Essentials"", ""Hot water kettle"", ""Fire pit"", ""Cooking basics"", ""Blender"", ""Viking stainless steel gas stove"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Pets allowed"", ""Central heating"", ""Wine glasses"", ""Body soap"", ""Private backyard \u2013 Not fully fenced"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Smoke alarm"", ""BBQ grill"", ""Conditioner"", ""Private patio or balcony"", ""Coffee"", ""Board games"", ""Cleaning products"", ""Room-darkening shades"", ""Barbecue utensils"", ""Outdoor dining area"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Smart lock"", ""55\"" HDTV with Roku"", ""Baking sheet"", ""Self check-in"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",191.0,True,26,56,82,344,3,5.0,4.67,5.0,5.0,5.0,5.0
714006528254980271,Lovely 2 Bedroom Apt- California King Bed,381731855,False,2,Ramsey,45.01218,-93.13862,Entire rental unit,Entire home/apt,4,10.0,2.0,"[""Dining table"", ""Fast wifi \u2013 377 Mbps"", ""Dishwasher"", ""Dedicated workspace"", ""First aid kit"", ""75\"" HDTV with premium cable"", ""Free parking on premises"", ""Refrigerator"", ""Children\u2019s dinnerware"", ""Outdoor furniture"", ""Ceiling fan"", ""Essentials"", ""Shared hot tub - available seasonally"", ""Shared outdoor kitchen"", ""Cooking basics"", ""Exercise equipment: yoga mat"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Shared gym nearby"", ""Pets allowed"", ""Coffee maker"", ""High chair - available upon request"", ""Microwave"", ""Paid washer \u2013 In building"", ""Freezer"", ""Smoke alarm"", ""BBQ grill"", ""Heating"", ""Laundromat nearby"", ""Paid dryer \u2013 In building"", ""Coffee"", ""Private patio or balcony"", ""Window AC unit"", ""Cleaning products"", ""Outdoor dining area"", ""Lockbox"", ""Kitchen"", ""Oven"", ""Shared pool"", ""Self check-in"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",99.0,True,0,0,0,0,6,4.67,4.5,4.67,5.0,4.33,4.5
714334515232273401,Glamping in style on a sheep farm.,365424399,True,1,Chisago,45.51952,-92.90889,Tent,Entire home/apt,4,10.0,1.0,"[""Dining table"", ""Bed linens"", ""First aid kit"", ""Outdoor kitchen"", ""Free parking on premises"", ""Outdoor furniture"", ""Fire extinguisher"", ""Essentials"", ""Cooking basics"", ""Private entrance"", ""Outdoor shower"", ""Dishes and silverware"", ""Hammock"", ""Coffee maker"", ""Extra pillows and blankets"", ""BBQ grill"", ""Heating"", ""Laundromat nearby"", ""Private patio or balcony"", ""Coffee"", ""Smoking allowed"", ""Board games"", ""Backyard"", ""Portable fans"", ""Cleaning products"", ""Barbecue utensils"", ""Outdoor dining area"", ""Fire pit""]",100.0,True,0,18,45,311,14,5.0,4.93,5.0,5.0,5.0,5.0
714548082928467506,Lovely 1-bedroom apartment with free parking,140631866,False,1,Ramsey,45.05029,-93.02939,Entire rental unit,Entire home/apt,2,10.0,1.0,"[""Pool table"", ""Central air conditioning"", ""Wifi"", ""Outdoor dining area"", ""Kitchen"", ""Smoke alarm"", ""Exercise equipment"", ""BBQ grill"", ""TV"", ""Free parking on premises"", ""Washer"", ""Fire pit"", ""Pets allowed""]",95.0,True,0,2,2,188,1,4.0,4.0,5.0,5.0,5.0,5.0
714657251637718261,Lake Cottage w/80 ft of lake shore! Spacious home,351430180,False,1,Wright,45.18741199999999,-94.101406,Entire cottage,Entire home/apt,14,20.0,3.0,"[""Hot water"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Dining table"", ""Bed linens"", ""Dishwasher"", ""Crib"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Drying rack for clothing"", ""Shower gel"", ""First aid kit"", ""Electric stove"", ""TV"", ""Refrigerator"", ""Clothing storage: closet"", ""Children\u2019s dinnerware"", ""Fireplace guards"", ""Outdoor furniture"", ""Free parking on premises"", ""Ceiling fan"", ""Fire extinguisher"", ""Essentials"", ""Indoor fireplace"", ""Beach view"", ""Lake access"", ""Kayak"", ""Sun loungers"", ""Hot water kettle"", ""Fire pit"", ""Cooking basics"", ""Blender"", ""Exercise equipment"", ""Coffee maker: drip coffee maker"", ""Private entrance"", ""Shampoo"", ""Washer"", ""Baby bath"", ""Dishes and silverware"", ""Toaster"", ""Central heating"", ""Wine glasses"", ""Body soap"", ""Private backyard \u2013 Not fully fenced"", ""Mini fridge"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Lake view"", ""Smoke alarm"", ""Air conditioning"", ""BBQ grill"", ""Beach essentials"", ""Conditioner"", ""Private patio or balcony"", ""Coffee"", ""Baby safety gates"", ""Board games"", ""Rice maker"", ""Bluetooth sound system"", ""Private hot tub - available seasonally, open 24 hours"", ""Portable fans"", ""Changing table"", ""Cleaning products"", ""Room-darkening shades"", ""Barbecue utensils"", ""Outdoor dining area"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Private beach access \u2013 Beachfront"", ""Smart lock"", ""Oven"", ""Baking sheet"", ""Waterfront"", ""Self check-in"", ""Books and reading material"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",200.0,True,28,58,76,304,1,5.0,5.0,5.0,5.0,5.0,5.0
714662691858036822,LL Guest Suite w/ Private Entrance,87521514,True,2,Hennepin,45.005020157614695,-93.40280391275884,Entire guest suite,Entire home/apt,4,10.0,2.0,"[""Hot water"", ""Dining table"", ""Bed linens"", ""Wifi"", ""Hangers"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Fire extinguisher"", ""Essentials"", ""Hot water kettle"", ""Cooking basics"", ""Coffee maker: Keurig coffee machine"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Toaster"", ""Radiant heating"", ""Heating - split type ductless system"", ""Body soap"", ""Wine glasses"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Shared backyard \u2013 Not fully fenced"", ""Conditioner"", ""Coffee"", ""TV with Netflix"", ""Hair dryer"", ""Portable fans"", ""Cleaning products"", ""Room-darkening shades"", ""Lockbox"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Clothing storage: closet and dresser"", ""AC - split type ductless system"", ""Portable heater"", ""Carbon monoxide alarm""]",59.0,True,12,38,58,148,26,4.88,4.92,5.0,5.0,4.96,4.88
714700889128367585,Uptown: Spacious 2 Bdrm/1 Bath Lower Unit Duplex,30738841,True,1,Hennepin,44.9571,-93.2853,Entire rental unit,Entire home/apt,6,10.0,2.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Dedicated workspace"", ""Hangers"", ""Shower gel"", ""55\"" HDTV with Amazon Prime Video, Apple TV, Disney+, Fire TV, HBO Max, Hulu, Netflix"", ""Refrigerator"", ""High chair"", ""Free washer \u2013 In unit"", ""Pack \u2019n play/Travel crib"", ""Fire extinguisher"", ""Essentials"", ""Hot water kettle"", ""Cooking basics"", ""Free street parking"", ""Coffee maker: Keurig coffee machine"", ""Private entrance"", ""Fast wifi \u2013 746 Mbps"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Pets allowed"", ""Central heating"", ""Wine glasses"", ""Body soap"", ""Stainless steel oven"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Conditioner"", ""Laundromat nearby"", ""Coffee"", ""Cleaning products"", ""Room-darkening shades"", ""Clothing storage: walk-in closet"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Stainless steel stove"", ""Baking sheet"", ""Self check-in"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",109.0,True,22,47,72,343,17,4.94,4.94,5.0,5.0,4.94,4.94
715411181734351569,Gorgeous home in an incredible location!,6657997,False,17,Hennepin,44.94301,-93.36787,Entire home,Entire home/apt,8,20.0,3.0,"[""Hot water"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Central air conditioning"", ""Wifi"", ""Hangers"", ""Free parking on premises"", ""Refrigerator"", ""Clothing storage: dresser"", ""Private backyard"", ""Free washer \u2013 In unit"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Coffee maker: drip coffee maker"", ""Private entrance"", ""Iron"", ""Dishes and silverware"", ""Toaster"", ""Radiant heating"", ""Pets allowed"", ""Wine glasses"", ""Stainless steel oven"", ""Microwave"", ""Freezer"", ""Smoke alarm"", ""Laundromat nearby"", ""Coffee"", ""Gas stove"", ""Room-darkening shades"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Smart lock"", ""55\"" HDTV with Roku"", ""Baking sheet"", ""Self check-in"", ""Luggage dropoff allowed"", ""Bathtub"", ""Carbon monoxide alarm""]",152.0,True,6,19,36,86,14,4.79,4.79,4.86,4.79,4.71,4.43
715780572339168795,MINNeSTAY* Dean Parkway Estate  |,24051954,True,183,Hennepin,44.95099,-93.31516,Entire home,Entire home/apt,12,5050.0,6.0,"[""Hot water"", ""Gym"", ""Long term stays allowed"", ""Bed linens"", ""Dishwasher"", ""Wifi"", ""Dedicated workspace"", ""Garden view"", ""Hangers"", ""First aid kit"", ""TV"", ""Refrigerator"", ""Free parking on premises"", ""Ping pong table"", ""Dryer"", ""Essentials"", ""Indoor fireplace"", ""Cooking basics"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Toaster"", ""Pool table"", ""Coffee maker"", ""Microwave"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""BBQ grill"", ""Heating"", ""Laundromat nearby"", ""Kitchen"", ""Oven"", ""Waterfront"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",405.0,True,22,47,72,328,3,5.0,4.67,4.33,5.0,5.0,4.67
715814677089134884,Spacious St. Paul Hidden Gem | Close to the Xcel,64804447,True,7,Ramsey,44.93696,-93.11729,Entire home,Entire home/apt,10,2050.0,3.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Dishwasher"", ""Wifi"", ""Hangers"", ""Shower gel"", ""TV"", ""Refrigerator"", ""Outdoor furniture"", ""Free parking on premises"", ""Ceiling fan"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Coffee maker: drip coffee maker"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Pets allowed"", ""Wine glasses"", ""Stainless steel oven"", ""Patio or balcony"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Heating"", ""Conditioner"", ""Coffee"", ""Portable fans"", ""Cleaning products"", ""Room-darkening shades"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Clothing storage"", ""Baking sheet"", ""Self check-in"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Bathtub""]",199.0,True,5,27,35,36,13,4.62,4.46,4.85,5.0,4.46,4.38
715895766078238775,Spacious Private Bed & Bath in Green Home,119489116,True,6,Hennepin,44.99445,-93.31662,Private room in home,Private room,1,1050.0,1.0,"[""Hot water"", ""Bed linens"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Shower gel"", ""TV"", ""Refrigerator"", ""Free parking on premises"", ""Essentials"", ""Cooking basics"", ""Lock on bedroom door"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Free dryer \u2013 In building"", ""Central heating"", ""Body soap"", ""Smoke alarm"", ""Air conditioning"", ""Conditioner"", ""Cleaning products"", ""Clothing storage: wardrobe and dresser"", ""Security cameras on property"", ""Kitchen"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",60.0,True,0,0,20,110,1,5.0,5.0,5.0,5.0,5.0,5.0
716526993264053640,NEW! Charming St Paul Getaway < 2 Mi to Downtown!,456378235,False,704,Ramsey,44.95717,-93.06887,Entire home,Entire home/apt,3,10.0,1.0,"[""Bed linens"", ""Dishwasher"", ""Wifi"", ""Hangers"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Pack \u2019n play/Travel crib"", ""Essentials"", ""Cooking basics"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Coffee maker"", ""Microwave"", ""Smoke alarm"", ""Air conditioning"", ""Kitchen"", ""Oven"", ""Bathtub"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",114.0,True,0,0,0,205,4,4.5,3.75,5.0,5.0,4.75,4.25
716590536262673755,Comfy 2-Bedroom Loft 14 min. from MSP & MOA,346877584,True,1,Dakota,44.8818,-93.056399,Private room in townhouse,Private room,6,1050.0,2.0,"[""Hot water"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Portable heater"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Dishwasher"", ""Keypad"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Shower gel"", ""TV"", ""Clothing storage: dresser and closet"", ""Refrigerator"", ""Free parking on premises"", ""Ceiling fan"", ""Essentials"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Crib - always at the listing"", ""Hot water kettle"", ""Cooking basics"", ""Lock on bedroom door"", ""Coffee maker: drip coffee maker"", ""Iron"", ""Shampoo"", ""Washer"", ""Baby bath"", ""Dishes and silverware"", ""Toaster"", ""Central heating"", ""Mini fridge"", ""Patio or balcony"", ""Microwave"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Conditioner"", ""Coffee"", ""Baby safety gates"", ""Board games"", ""Cleaning products"", ""Room-darkening shades"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Oven"", ""Self check-in"", ""Books and reading material"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",51.0,True,3,16,16,20,22,5.0,4.95,5.0,5.0,5.0,4.95
716791124584181638,A-Frame of Mind on Blue Lake,299370038,False,2,Isanti,45.49236,-93.49087,Entire home,Entire home/apt,8,20.0,3.0,"[""Hot water"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Wifi"", ""Hangers"", ""Drying rack for clothing"", ""First aid kit"", ""Free parking on premises"", ""Outdoor furniture"", ""Pantene conditioner"", ""Boat slip"", ""Free washer \u2013 In unit"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Fire extinguisher"", ""Essentials"", ""Sun loungers"", ""Kayak"", ""Lake access"", ""Hot water kettle"", ""Fire pit"", ""Cooking basics"", ""Ethernet connection"", ""Private entrance"", ""Whirlpool stainless steel electric stove"", ""Whirlpool stainless steel oven"", ""Iron"", ""Portable air conditioning"", ""Dishes and silverware"", ""Toaster"", ""Radiant heating"", ""Wine glasses"", ""Clothing storage: dresser, walk-in closet, and closet"", ""Private backyard \u2013 Not fully fenced"", ""Mini fridge"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Lake view"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Pantene shampoo"", ""Smoke alarm"", ""Kenmore refrigerator"", ""Private BBQ grill: gas"", ""Laundromat nearby"", ""Private patio or balcony"", ""Coffee"", ""Beach essentials"", ""Board games"", ""Window AC unit"", ""Portable fans"", ""Cleaning products"", ""Room-darkening shades"", ""Barbecue utensils"", ""Outdoor dining area"", ""Security cameras on property"", ""42\"" TV with Netflix, premium cable, DVD player"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Private beach access \u2013 Beachfront"", ""Baking sheet"", ""Waterfront"", ""Self check-in"", ""Smart lock"", ""Books and reading material"", ""Kirkland body soap"", ""Bathtub"", ""Carbon monoxide alarm""]",249.0,True,26,48,70,298,1,5.0,5.0,5.0,5.0,5.0,5.0
716904838678828618,"Bright, Modern & Central!  Available February 1st!",334782173,True,6,Hennepin,44.92837,-93.35942,Private room in home,Private room,1,10.0,1.0,"[""Hot water"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Drying rack for clothing"", ""Private living room"", ""First aid kit"", ""HDTV with Amazon Prime Video, Disney+, Fire TV, Hulu, Netflix"", ""Free parking on premises"", ""Refrigerator"", ""Ceiling fan"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Hot water kettle"", ""Cooking basics"", ""Blender"", ""Lock on bedroom door"", ""Free street parking"", ""Private entrance"", ""Iron"", ""Washer"", ""Dishes and silverware"", ""Toaster"", ""Wine glasses"", ""Coffee maker"", ""Stainless steel oven"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Stove"", ""Heating"", ""Coffee"", ""Board games"", ""Rice maker"", ""Backyard"", ""Portable fans"", ""Cleaning products"", ""Room-darkening shades"", ""Barbecue utensils"", ""Kitchen"", ""Clothing storage"", ""Baking sheet"", ""Books and reading material"", ""Bathtub"", ""Carbon monoxide alarm""]",91.0,True,30,60,90,365,1,5.0,5.0,5.0,5.0,5.0,5.0
717455327768408681,Heavenly Home/Minnetonka Lakes/Nature Scenic View,33873142,False,37,Hennepin,44.9015,-93.52037,Entire home,Entire home/apt,12,20.0,4.0,"[""Hot water"", ""Keypad"", ""Long term stays allowed"", ""Bed linens"", ""Wifi"", ""Dedicated workspace"", ""First aid kit"", ""TV"", ""Refrigerator"", ""Private backyard"", ""Free parking on premises"", ""Essentials"", ""Indoor fireplace"", ""Cooking basics"", ""Private entrance"", ""Free dryer"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Pets allowed"", ""Coffee maker"", ""Microwave"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Heating"", ""Private patio or balcony"", ""BBQ grill: gas"", ""Security cameras on property"", ""Kitchen"", ""Oven"", ""Self check-in"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",128.0,True,19,43,67,309,11,4.91,5.0,5.0,4.91,4.91,4.64
717516707973617186,Custom Craftsman Charmer 3BR 2BA Walk to Village,57029221,False,4,Ramsey,45.03597,-93.22477,Entire home,Entire home/apt,6,20.0,3.0,"[""Hot water"", ""Long term stays allowed"", ""Bed linens"", ""Wifi"", ""Hangers"", ""Shower gel"", ""TV"", ""Refrigerator"", ""Outdoor furniture"", ""Free parking on premises"", ""Dryer"", ""Essentials"", ""Fire pit"", ""Cooking basics"", ""Private entrance"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Toaster"", ""Body soap"", ""Microwave"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""BBQ grill"", ""Heating"", ""Backyard"", ""Cleaning products"", ""Outdoor dining area"", ""Kitchen"", ""Clothing storage"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",329.0,True,30,57,82,329,1,5.0,5.0,5.0,5.0,5.0,5.0
718662283476304940,Majestic Historic Home l Heart of Uptown MPLS,33873142,False,37,Hennepin,44.96259,-93.29545,Entire rental unit,Entire home/apt,9,1050.0,4.0,"[""Hot water"", ""Free washer \u2013 In building"", ""Bed linens"", ""Dishwasher"", ""Long term stays allowed"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""First aid kit"", ""TV"", ""Refrigerator"", ""Free parking on premises"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Free dryer \u2013 In building"", ""Coffee maker"", ""Microwave"", ""Smoke alarm"", ""Heating"", ""Window AC unit"", ""Gas stove"", ""Room-darkening shades"", ""Security cameras on property"", ""Kitchen"", ""Smart lock"", ""Oven"", ""Self check-in"", ""Bathtub"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",100.0,True,18,38,64,332,15,4.67,4.73,4.73,4.73,4.87,4.73
718807183030029037,Comfortable 2-Bdr Garden Level Apt in SW Mpls,22440547,False,1,Hennepin,44.91165,-93.31634,Entire rental unit,Entire home/apt,4,10.0,2.0,"[""Hot water"", ""Portable heater"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Central air conditioning"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Shower gel"", ""First aid kit"", ""Whirlpool refrigerator"", ""Free parking on premises"", ""Outdoor furniture"", ""Clothing storage: closet"", ""Free washer \u2013 In unit"", ""Bikes"", ""Fire extinguisher"", ""Essentials"", ""Kayak"", ""HDTV with Apple TV"", ""Alexa and surround speakers Bluetooth sound system"", ""Hot water kettle"", ""Fire pit"", ""Cooking basics"", ""Ethernet connection"", ""Free street parking"", ""Coffee maker: Keurig coffee machine"", ""Private entrance"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Pets allowed"", ""Hammock"", ""Central heating"", ""Wine glasses"", ""Body soap"", ""Stainless steel oven"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Private backyard \u2013 Fully fenced"", ""EV charger"", ""Conditioner"", ""Laundromat nearby"", ""Coffee"", ""Private patio or balcony"", ""Board games"", ""Portable fans"", ""Cleaning products"", ""Room-darkening shades"", ""Barbecue utensils"", ""Outdoor dining area"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Stainless steel stove"", ""Smart lock"", ""Baking sheet"", ""Self check-in"", ""Books and reading material"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",125.0,True,5,20,32,248,10,5.0,5.0,5.0,5.0,5.0,4.9
